id,name,x,y,z
1809,mT7-T8-63,2469,456,-25.0
1810,mT7-T8-64,2180,905,-25.0
1811,mT7-T8-65,2154,843,-25.0
1812,mT7-T8-66,1989,988,-25.0
1813,mT7-T8-67,1993,941,-25.0
1814,mT7-T8-68,2007,900,-25.0
1815,mT7-T8-69,1986,1027,-25.0
1816,mT7-T8-7,1989,527,-25.0
1817,mT7-T8-70,1779,1423,-25.0
1818,mT7-T8-71,2023,1644,-25.0
1819,mT7-T8-72,1899,1655,-25.0
1820,mT7-T8-73,1313,1525,-25.0
1821,mT7-T8-74,1350,1562,-25.0
1822,mT7-T8-75,2635,1667,-25.0
1823,mT7-T8-76,2781,1570,-25.0
1824,mT7-T8-77,2764,1543,-25.0
1825,mT7-T8-78,2644,1644,-25.0
1826,mT7-T8-79,1194,1377,-25.0
1827,mT7-T8-8,1901,544,-25.0
1828,mT7-T8-80,2939,1369,-25.0
1829,mT7-T8-81,2562,422,-25.0
1830,mT7-T8-82,2739,605,-25.0
1831,mT7-T8-83,2870,824,-25.0
1832,mT7-T8-84,2918,954,-25.0
1833,mT7-T8-85,2933,1093,-25.0
1834,mT7-T8-86,2927,1236,-25.0
1835,mT7-T8-87,2877,1367,-25.0
1836,mT7-T8-88,2289,1047,-25.0
1837,mT7-T8-89,2518,1277,-25.0
1838,mT7-T8-9,1941,575,-25.0
1839,mT7-T8-90,2198,1658,-25.0
1840,mT7-T8-91,2855,1340,-25.0
1841,mT7-T8-92,2882,1241,-25.0
1842,mT7-T8-93,2877,1012,-25.0
1843,mT7-T8-94,2904,1104,-25.0
1844,mT7-T8-95,2839,846,-25.0
1845,mT7-T8-96,2780,764,-25.0
1846,mT7-T8-97,2745,691,-25.0
1847,mT7-T8-98,2682,632,-25.0
1848,mT7-T8-99,2172,975,-25.0
1849,mT8-T9-1,2085,1794,-51.0
1850,mT8-T9-10,1014,1030,-51.0
1851,mT8-T9-11,2027,868,-51.0
1852,mT8-T9-12,2056,864,-51.0
1853,mT8-T9-13,2091,845,-51.0
1854,mT8-T9-14,2121,819,-51.0
1855,mT8-T9-15,2157,670,-51.0
1856,mT8-T9-16,2126,636,-51.0
1857,mT8-T9-17,1947,621,-51.0
1858,mT8-T9-18,1912,673,-51.0
1859,mT8-T9-19,1889,519,-51.0
1860,mT8-T9-2,2029,339,-51.0
1861,mT8-T9-20,2143,516,-51.0
1862,mT8-T9-21,2212,529,-51.0
1863,mT8-T9-22,1854,509,-51.0
1864,mT8-T9-23,1781,497,-51.0
1865,mT8-T9-24,2348,472,-51.0
1866,mT8-T9-25,2634,489,-51.0
1867,mT8-T9-26,1442,448,-51.0
1868,mT8-T9-27,1592,286,-51.0
1869,mT8-T9-28,1627,312,-51.0
1870,mT8-T9-29,1869,306,-51.0
1871,mT8-T9-3,1123,1463,-51.0
1872,mT8-T9-30,2313,299,-51.0
1873,mT8-T9-31,2367,310,-51.0
1874,mT8-T9-32,2204,300,-51.0
1875,mT8-T9-33,1103,740,-51.0
1876,mT8-T9-34,2936,672,-51.0
1877,mT8-T9-35,2637,431,-51.0
1878,mT8-T9-36,1393,444,-51.0
1879,mT8-T9-37,1752,1328,-51.0
1880,mT8-T9-38,1889,1691,-51.0
1881,mT8-T9-39,2529,1713,-51.0
1882,mT8-T9-4,1248,1535,-51.0
1883,mT8-T9-40,2210,1081,-51.0
1884,mT8-T9-41,2192,911,-51.0
1885,mT8-T9-42,2172,841,-51.0
1886,mT8-T9-43,2357,506,-51.0
1887,mT8-T9-44,1737,1103,-51.0
1888,mT8-T9-45,1996,1105,-51.0
1889,mT8-T9-46,1824,1084,-51.0
1890,mT8-T9-47,2032,1094,-51.0
1891,mT8-T9-48,2005,977,-51.0
1892,mT8-T9-49,2006,908,-51.0
1893,mT8-T9-5,2923,1561,-51.0
1894,mT8-T9-50,1943,822,-51.0
1895,mT8-T9-51,1732,497,-51.0
1896,mT8-T9-52,1470,524,-51.0
1897,mT8-T9-53,1279,1389,-51.0
1898,mT8-T9-54,1307,1480,-51.0
1899,mT8-T9-55,1317,673,-51.0
1900,mT8-T9-56,1509,1659,-51.0
1901,mT8-T9-57,1274,656,-51.0
1902,mT8-T9-58,1495,461,-51.0
1903,mT8-T9-59,1203,848,-51.0
1904,mT8-T9-6,2798,1630,-51.0
1905,mT8-T9-60,1235,877,-51.0
1906,mT8-T9-61,1173,988,-51.0
1907,mT8-T9-62,1205,1015,-51.0
1908,mT8-T9-63,1146,1132,-51.0
1909,mT8-T9-64,1184,1131,-51.0
1910,mT8-T9-65,1210,1224,-51.0
1911,mT8-T9-66,1169,1269,-51.0
1912,mT8-T9-67,1227,1387,-51.0
1913,mT8-T9-68,1300,1529,-51.0
1914,mT8-T9-69,1479,1682,-51.0
1915,mT8-T9-7,1380,1630,-51.0
1916,mT8-T9-70,2576,1762,-51.0
1917,mT8-T9-71,2793,1592,-51.0
1918,mT8-T9-72,2858,1481,-51.0
1919,mT8-T9-73,2893,1480,-51.0
1920,mT8-T9-74,2923,1340,-51.0
1921,mT8-T9-75,2903,1295,-51.0
1922,mT8-T9-76,2938,1190,-51.0
1923,mT8-T9-77,2958,1197,-51.0
1924,mT8-T9-78,2941,1049,-51.0
1925,mT8-T9-79,2895,1047,-51.0
1926,mT8-T9-8,2895,1562,-51.0
1927,mT8-T9-80,2912,904,-51.0
1928,mT8-T9-81,2887,929,-51.0
1929,mT8-T9-82,2841,759,-51.0
1930,mT8-T9-83,2818,780,-51.0
1931,mT8-T9-84,2692,592,-51.0
1932,mT8-T9-85,2564,1345,-51.0
1933,mT8-T9-86,2418,294,-51.0
1934,mT8-T9-87,1713,1289,-51.0
1935,mT8-T9-88,1729,1170,-51.0
1936,mT8-T9-9,3052,962,-51.0
1937,mT8_H-1,2083,1766,-36.0
1938,mT8_H-10,1417,419,-36.0
1939,mT8_H-100,1880,461,-36.0
1940,mT8_H-101,2403,460,-36.0
1941,mT8_H-102,2169,462,-36.0
1942,mT8_H-103,2822,1569,-36.0
1943,mT8_H-104,1991,863,-36.0
1944,mT8_H-11,1116,698,-36.0
1945,mT8_H-12,1217,416,-36.0
1946,mT8_H-13,1656,319,-36.0
1947,mT8_H-14,1462,444,-36.0
1948,mT8_H-15,1724,440,-36.0
1949,mT8_H-16,2416,431,-36.0
1950,mT8_H-17,2584,453,-36.0
1951,mT8_H-18,2362,311,-36.0
1952,mT8_H-19,2495,355,-36.0
1953,mT8_H-2,2020,342,-36.0
1954,mT8_H-20,2638,395,-36.0
1955,mT8_H-21,2939,699,-36.0
1956,mT8_H-22,2995,1434,-36.0
1957,mT8_H-23,1096,1410,-36.0
1958,mT8_H-24,1017,1012,-36.0
1959,mT8_H-25,3040,923,-36.0
1960,mT8_H-26,1510,1649,-36.0
1961,mT8_H-27,1534,1680,-36.0
1962,mT8_H-28,1355,1577,-36.0
1963,mT8_H-29,1380,1551,-36.0
1964,mT8_H-3,2052,491,-36.0
1965,mT8_H-30,2445,1719,-36.0
1966,mT8_H-31,2439,1749,-36.0
1967,mT8_H-32,2727,1643,-36.0
1968,mT8_H-33,2703,1622,-36.0
1969,mT8_H-34,2238,1682,-36.0
1970,mT8_H-35,1880,1681,-36.0
1971,mT8_H-36,1916,1756,-36.0
1972,mT8_H-37,2030,1671,-36.0
1973,mT8_H-38,1802,1479,-36.0
1974,mT8_H-39,1757,1285,-36.0
1975,mT8_H-4,2002,490,-36.0
1976,mT8_H-40,1876,1127,-36.0
1977,mT8_H-41,1972,1088,-36.0
1978,mT8_H-42,2302,1051,-36.0
1979,mT8_H-43,2561,1304,-36.0
1980,mT8_H-44,2184,923,-36.0
1981,mT8_H-45,2160,826,-36.0
1982,mT8_H-46,2044,848,-36.0
1983,mT8_H-47,2008,846,-36.0
1984,mT8_H-48,2010,897,-36.0
1985,mT8_H-49,2256,513,-36.0
1986,mT8_H-5,2242,468,-36.0
1987,mT8_H-50,1909,650,-36.0
1988,mT8_H-51,1924,577,-36.0
1989,mT8_H-52,1890,588,-36.0
1990,mT8_H-53,1828,545,-36.0
1991,mT8_H-54,1837,522,-36.0
1992,mT8_H-55,1790,466,-36.0
1993,mT8_H-56,1755,477,-36.0
1994,mT8_H-57,1694,473,-36.0
1995,mT8_H-58,1487,483,-36.0
1996,mT8_H-59,1545,480,-36.0
1997,mT8_H-6,1800,431,-36.0
1998,mT8_H-60,1275,657,-36.0
1999,mT8_H-61,1300,718,-36.0
2000,mT8_H-62,1263,817,-36.0
2001,mT8_H-63,1202,831,-36.0
2002,mT8_H-64,1164,950,-36.0
2003,mT8_H-65,1209,999,-36.0
2004,mT8_H-66,1212,1078,-36.0
2005,mT8_H-67,1162,1120,-36.0
2006,mT8_H-68,1194,1260,-36.0
2007,mT8_H-69,1227,1229,-36.0
2008,mT8_H-7,2022,433,-36.0
2009,mT8_H-70,1277,1356,-36.0
2010,mT8_H-71,1239,1368,-36.0
2011,mT8_H-72,2838,1455,-36.0
2012,mT8_H-73,2852,1485,-36.0
2013,mT8_H-74,2918,1337,-36.0
2014,mT8_H-75,2883,1334,-36.0
2015,mT8_H-76,2902,1144,-36.0
2016,mT8_H-77,2944,1200,-36.0
2017,mT8_H-78,2958,1062,-36.0
2018,mT8_H-79,2919,1064,-36.0
2019,mT8_H-8,1539,311,-36.0
2020,mT8_H-80,2905,918,-36.0
2021,mT8_H-81,2858,909,-36.0
2022,mT8_H-82,2844,758,-36.0
2023,mT8_H-83,2829,802,-36.0
2024,mT8_H-84,2671,522,-36.0
2025,mT8_H-85,2688,564,-36.0
2026,mT8_H-86,2554,505,-36.0
2027,mT8_H-87,2118,802,-36.0
2028,mT8_H-88,2074,836,-36.0
2029,mT8_H-89,2059,523,-36.0
2030,mT8_H-9,1544,357,-36.0
2031,mT8_H-90,2006,526,-36.0
2032,mT8_H-91,2489,1748,-36.0
2033,mT8_H-92,2000,1006,-36.0
2034,mT8_H-93,2000,947,-36.0
2035,mT8_H-94,1171,1417,-36.0
2036,mT8_H-95,2891,1505,-36.0
2037,mT8_H-96,2448,307,-36.0
2038,mT8_H-97,1402,463,-36.0
2039,mT8_H-98,2205,307,-36.0
2040,mT8_H-99,1840,300,-36.0
2041,mT8_L-1,2022,349,-44.0
2042,mT8_L-10,2116,816,-44.0
2043,mT8_L-11,2167,651,-44.0
2044,mT8_L-12,2134,604,-44.0
2045,mT8_L-13,2241,516,-44.0
2046,mT8_L-14,2271,522,-44.0
2047,mT8_L-15,2166,499,-44.0
2048,mT8_L-16,2022,393,-44.0
2049,mT8_L-17,2027,444,-44.0
2050,mT8_L-18,1877,486,-44.0
2051,mT8_L-19,1917,608,-44.0
2052,mT8_L-2,2080,1786,-44.0
2053,mT8_L-20,1888,560,-44.0
2054,mT8_L-21,1883,585,-44.0
2055,mT8_L-22,1843,554,-44.0
2056,mT8_L-23,1854,535,-44.0
2057,mT8_L-24,1872,309,-44.0
2058,mT8_L-25,2198,307,-44.0
2059,mT8_L-26,1573,293,-44.0
2060,mT8_L-27,1690,308,-44.0
2061,mT8_L-28,2398,311,-44.0
2062,mT8_L-29,2428,288,-44.0
2063,mT8_L-3,1108,1439,-44.0
2064,mT8_L-30,2013,900,-44.0
2065,mT8_L-31,2186,902,-44.0
2066,mT8_L-32,2166,837,-44.0
2067,mT8_L-33,2479,1702,-44.0
2068,mT8_L-34,1933,1669,-44.0
2069,mT8_L-35,1436,1611,-44.0
2070,mT8_L-36,1415,1629,-44.0
2071,mT8_L-37,2662,1676,-44.0
2072,mT8_L-38,2671,1702,-44.0
2073,mT8_L-39,2800,1614,-44.0
2074,mT8_L-4,2960,1498,-44.0
2075,mT8_L-40,1290,1540,-44.0
2076,mT8_L-41,1266,1445,-44.0
2077,mT8_L-42,1293,1436,-44.0
2078,mT8_L-43,1238,1308,-44.0
2079,mT8_L-44,1208,1320,-44.0
2080,mT8_L-45,1211,1164,-44.0
2081,mT8_L-46,1153,1182,-44.0
2082,mT8_L-47,1147,1057,-44.0
2083,mT8_L-48,1208,1071,-44.0
2084,mT8_L-49,1223,940,-44.0
2085,mT8_L-5,3046,935,-44.0
2086,mT8_L-50,1182,916,-44.0
2087,mT8_L-51,1234,745,-44.0
2088,mT8_L-52,1262,809,-44.0
2089,mT8_L-53,1384,500,-44.0
2090,mT8_L-54,1389,556,-44.0
2091,mT8_L-55,1458,441,-44.0
2092,mT8_L-56,1405,430,-44.0
2093,mT8_L-57,2635,414,-44.0
2094,mT8_L-58,1779,1369,-44.0
2095,mT8_L-59,1825,1502,-44.0
2096,mT8_L-6,1015,1021,-44.0
2097,mT8_L-60,2571,1332,-44.0
2098,mT8_L-61,2268,1060,-44.0
2099,mT8_L-62,1990,1092,-44.0
2100,mT8_L-63,1867,1113,-44.0
2101,mT8_L-64,1669,1160,-44.0
2102,mT8_L-65,1638,1328,-44.0
2103,mT8_L-66,2928,653,-44.0
2104,mT8_L-67,1115,700,-44.0
2105,mT8_L-68,1572,484,-44.0
2106,mT8_L-69,1779,530,-44.0
2107,mT8_L-7,2047,850,-44.0
2108,mT8_L-70,2337,516,-44.0
2109,mT8_L-71,2449,483,-44.0
2110,mT8_L-72,1608,445,-44.0
2111,mT8_L-73,2536,471,-44.0
2112,mT8_L-74,2607,462,-44.0
2113,mT8_L-75,2787,654,-44.0
2114,mT8_L-76,2760,668,-44.0
2115,mT8_L-77,2872,829,-44.0
2116,mT8_L-78,2857,868,-44.0
2117,mT8_L-79,2926,979,-44.0
2118,mT8_L-8,1969,823,-44.0
2119,mT8_L-80,2885,980,-44.0
2120,mT8_L-81,2960,1139,-44.0
2121,mT8_L-82,2922,1135,-44.0
2122,mT8_L-83,2911,1245,-44.0
2123,mT8_L-84,2937,1266,-44.0
2124,mT8_L-85,2910,1420,-44.0
2125,mT8_L-86,2868,1427,-44.0
2126,mT8_L-87,2838,1564,-44.0
2127,mT8_L-88,2820,1526,-44.0
2128,mT8_L-89,1516,380,-44.0
2129,mT8_L-9,2089,838,-44.0
2130,mT8_L-90,2490,362,-44.0
2131,mT8_L-91,2017,847,-44.0
2132,mT9-L-1,2093,1827,-70.0
2133,mT9-L-10,2058,871,-70.0
2134,mT9-L-11,2094,863,-70.0
2135,mT9-L-12,2147,840,-70.0
2136,mT9-L-13,2196,862,-70.0
2137,mT9-L-14,2203,921,-70.0
2138,mT9-L-15,2144,962,-70.0
2139,mT9-L-16,2104,942,-70.0
2140,mT9-L-17,2032,1103,-70.0
2141,mT9-L-18,1771,1706,-70.0
2142,mT9-L-19,1662,1578,-70.0
2143,mT9-L-2,2045,357,-70.0
2144,mT9-L-20,2665,1453,-70.0
2145,mT9-L-21,2613,1726,-70.0
2146,mT9-L-22,2202,994,-70.0
2147,mT9-L-23,2234,1055,-70.0
2148,mT9-L-24,1686,460,-70.0
2149,mT9-L-25,1670,426,-70.0
2150,mT9-L-26,1481,439,-70.0
2151,mT9-L-27,1499,485,-70.0
2152,mT9-L-28,1283,635,-70.0
2153,mT9-L-29,1281,714,-70.0
2154,mT9-L-3,2205,517,-70.0
2155,mT9-L-30,1185,880,-70.0
2156,mT9-L-31,1221,888,-70.0
2157,mT9-L-32,1166,1032,-70.0
2158,mT9-L-33,1206,1063,-70.0
2159,mT9-L-34,1209,1180,-70.0
2160,mT9-L-35,1181,1206,-70.0
2161,mT9-L-36,1174,1319,-70.0
2162,mT9-L-37,1214,1321,-70.0
2163,mT9-L-38,1242,1396,-70.0
2164,mT9-L-39,1233,1461,-70.0
2165,mT9-L-4,1894,505,-70.0
2166,mT9-L-40,1315,1584,-70.0
2167,mT9-L-41,1356,1565,-70.0
2168,mT9-L-42,1491,1682,-70.0
2169,mT9-L-43,1449,1701,-70.0
2170,mT9-L-44,1863,1726,-70.0
2171,mT9-L-45,1833,1798,-70.0
2172,mT9-L-46,2314,1742,-70.0
2173,mT9-L-47,2406,1820,-70.0
2174,mT9-L-48,2762,1635,-70.0
2175,mT9-L-49,2787,1667,-70.0
2176,mT9-L-5,1904,548,-70.0
2177,mT9-L-50,2590,1787,-70.0
2178,mT9-L-51,2891,1492,-70.0
2179,mT9-L-52,2911,1507,-70.0
2180,mT9-L-53,2962,1371,-70.0
2181,mT9-L-54,2926,1373,-70.0
2182,mT9-L-55,2966,1215,-70.0
2183,mT9-L-56,2920,1183,-70.0
2184,mT9-L-57,2923,1094,-70.0
2185,mT9-L-58,2952,1065,-70.0
2186,mT9-L-59,2889,948,-70.0
2187,mT9-L-6,2172,578,-70.0
2188,mT9-L-60,2912,928,-70.0
2189,mT9-L-61,2863,745,-70.0
2190,mT9-L-62,2845,793,-70.0
2191,mT9-L-63,2648,512,-70.0
2192,mT9-L-64,2651,465,-70.0
2193,mT9-L-65,2456,439,-70.0
2194,mT9-L-66,2445,472,-70.0
2195,mT9-L-67,1900,308,-70.0
2196,mT9-L-68,2167,306,-70.0
2197,mT9-L-69,2366,266,-70.0
2198,mT9-L-7,2168,624,-70.0
2199,mT9-L-70,2314,285,-70.0
2200,mT9-L-71,1762,289,-70.0
2201,mT9-L-72,1667,265,-70.0
2202,mT9-L-73,1017,1066,-70.0
2203,mT9-L-74,3061,1064,-70.0
2204,mT9-L-75,2848,1685,-70.0
2205,mT9-L-76,1189,1581,-70.0
2206,mT9-L-77,1361,1654,-70.0
2207,mT9-L-78,2013,915,-70.0
2208,mT9-L-79,1908,712,-70.0
2209,mT9-L-8,1925,606,-70.0
2210,mT9-L-80,1661,489,-70.0
2211,mT9-L-81,2323,545,-70.0
2212,mT9-L-82,2427,500,-70.0
2213,mT9-L-83,2548,492,-70.0
2214,mT9-L-84,2242,1298,-70.0
2215,mT9-L-85,2504,1432,-70.0
2216,mT9-L-86,2034,1302,-70.0
2217,mT9-L-87,1870,1467,-70.0
2218,mT9-L-88,1347,495,-70.0
2219,mT9-L-89,2688,451,-70.0
2220,mT9-L-9,2018,872,-70.0
2221,mT9-L-90,1709,479,-70.0
2222,mT9-L-91,1814,542,-70.0
2223,mT9-L-92,1087,755,-70.0
2224,mT9-L-93,3022,873,-70.0
2225,mT9-T10-1,2098,1836,-77.0
2226,mT9-T10-10,2741,1684,-77.0
2227,mT9-T10-100,2186,996,-77.0
2228,mT9-T10-101,2154,966,-77.0
2229,mT9-T10-102,2096,955,-77.0
2230,mT9-T10-103,1443,728,-77.0
2231,mT9-T10-104,1652,752,-77.0
2232,mT9-T10-105,2180,1115,-77.0
2233,mT9-T10-106,2261,503,-77.0
2234,mT9-T10-107,2345,515,-77.0
2235,mT9-T10-108,2196,878,-77.0
2236,mT9-T10-109,2601,534,-77.0
2237,mT9-T10-11,2747,1705,-77.0
2238,mT9-T10-12,2232,1867,-77.0
2239,mT9-T10-13,1755,1716,-77.0
2240,mT9-T10-14,1638,1619,-77.0
2241,mT9-T10-15,1371,1538,-77.0
2242,mT9-T10-16,1399,1618,-77.0
2243,mT9-T10-17,1492,1687,-77.0
2244,mT9-T10-18,2661,1513,-77.0
2245,mT9-T10-19,2844,1412,-77.0
2246,mT9-T10-2,2052,385,-77.0
2247,mT9-T10-20,2897,1396,-77.0
2248,mT9-T10-21,3063,1113,-77.0
2249,mT9-T10-22,2875,900,-77.0
2250,mT9-T10-23,2211,964,-77.0
2251,mT9-T10-24,2264,967,-77.0
2252,mT9-T10-25,2024,1058,-77.0
2253,mT9-T10-26,2001,922,-77.0
2254,mT9-T10-27,1987,892,-77.0
2255,mT9-T10-28,1949,848,-77.0
2256,mT9-T10-29,1894,688,-77.0
2257,mT9-T10-3,1953,1862,-77.0
2258,mT9-T10-30,1404,563,-77.0
2259,mT9-T10-31,1222,954,-77.0
2260,mT9-T10-32,2539,1508,-77.0
2261,mT9-T10-33,1879,1555,-77.0
2262,mT9-T10-34,1228,1624,-77.0
2263,mT9-T10-35,1016,1097,-77.0
2264,mT9-T10-36,2826,1716,-77.0
2265,mT9-T10-37,2207,923,-77.0
2266,mT9-T10-38,2295,280,-77.0
2267,mT9-T10-39,1659,308,-77.0
2268,mT9-T10-4,1778,1811,-77.0
2269,mT9-T10-40,1705,257,-77.0
2270,mT9-T10-41,2346,257,-77.0
2271,mT9-T10-42,1917,311,-77.0
2272,mT9-T10-43,2164,310,-77.0
2273,mT9-T10-44,1916,594,-77.0
2274,mT9-T10-45,1916,531,-77.0
2275,mT9-T10-46,2173,538,-77.0
2276,mT9-T10-47,2189,590,-77.0
2277,mT9-T10-48,2098,872,-77.0
2278,mT9-T10-49,2047,885,-77.0
2279,mT9-T10-5,1841,1730,-77.0
2280,mT9-T10-50,2147,845,-77.0
2281,mT9-T10-51,2188,694,-77.0
2282,mT9-T10-52,2146,657,-77.0
2283,mT9-T10-53,1951,646,-77.0
2284,mT9-T10-54,1056,930,-77.0
2285,mT9-T10-55,1319,517,-77.0
2286,mT9-T10-56,1393,484,-77.0
2287,mT9-T10-57,1472,442,-77.0
2288,mT9-T10-58,2598,409,-77.0
2289,mT9-T10-59,2697,472,-77.0
2290,mT9-T10-6,1979,1758,-77.0
2291,mT9-T10-60,1622,447,-77.0
2292,mT9-T10-61,1374,516,-77.0
2293,mT9-T10-62,1235,729,-77.0
2294,mT9-T10-63,1244,791,-77.0
2295,mT9-T10-64,1197,960,-77.0
2296,mT9-T10-65,1174,949,-77.0
2297,mT9-T10-66,1160,1100,-77.0
2298,mT9-T10-67,1198,1120,-77.0
2299,mT9-T10-68,1215,1240,-77.0
2300,mT9-T10-69,1178,1279,-77.0
2301,mT9-T10-7,2201,1760,-77.0
2302,mT9-T10-70,1188,1406,-77.0
2303,mT9-T10-71,1223,1385,-77.0
2304,mT9-T10-72,1270,1489,-77.0
2305,mT9-T10-73,1270,1533,-77.0
2306,mT9-T10-74,1372,1652,-77.0
2307,mT9-T10-75,1533,1751,-77.0
2308,mT9-T10-76,1631,1737,-77.0
2309,mT9-T10-77,2895,1568,-77.0
2310,mT9-T10-78,2875,1549,-77.0
2311,mT9-T10-79,2914,1444,-77.0
2312,mT9-T10-8,2343,1763,-77.0
2313,mT9-T10-80,2955,1436,-77.0
2314,mT9-T10-81,2968,1277,-77.0
2315,mT9-T10-82,2923,1262,-77.0
2316,mT9-T10-83,2932,1141,-77.0
2317,mT9-T10-84,2966,1127,-77.0
2318,mT9-T10-85,2936,991,-77.0
2319,mT9-T10-86,2919,1008,-77.0
2320,mT9-T10-87,2893,814,-77.0
2321,mT9-T10-88,2764,564,-77.0
2322,mT9-T10-89,2752,590,-77.0
2323,mT9-T10-9,2628,1719,-77.0
2324,mT9-T10-90,2506,467,-77.0
2325,mT9-T10-91,2522,443,-77.0
2326,mT9-T10-92,1816,526,-77.0
2327,mT9-T10-93,2890,1619,-77.0
2328,mT9-T10-94,1265,1608,-77.0
2329,mT9-T10-95,1847,518,-77.0
2330,mT9-T10-96,2478,716,-77.0
2331,mT9-T10-97,2718,745,-77.0
2332,mT9-T10-98,2320,991,-77.0
2333,mT9-T10-99,2209,1112,-77.0
2334,mT9_H-1,2099,1813,-64.0
2335,mT9_H-10,2076,867,-64.0
2336,mT9_H-11,2096,856,-64.0
2337,mT9_H-12,2129,828,-64.0
2338,mT9_H-13,2196,917,-64.0
2339,mT9_H-14,2183,857,-64.0
2340,mT9_H-15,2014,906,-64.0
2341,mT9_H-16,2020,1107,-64.0
2342,mT9_H-17,1833,1004,-64.0
2343,mT9_H-18,1729,1507,-64.0
2344,mT9_H-19,1802,1694,-64.0
2345,mT9_H-2,2037,363,-64.0
2346,mT9_H-20,1375,1599,-64.0
2347,mT9_H-21,1321,1527,-64.0
2348,mT9_H-22,1231,1329,-64.0
2349,mT9_H-23,1217,1271,-64.0
2350,mT9_H-24,1216,1094,-64.0
2351,mT9_H-25,1218,1019,-64.0
2352,mT9_H-26,1257,811,-64.0
2353,mT9_H-27,1319,665,-64.0
2354,mT9_H-28,2216,1175,-64.0
2355,mT9_H-29,2406,500,-64.0
2356,mT9_H-3,2065,463,-64.0
2357,mT9_H-30,2518,484,-64.0
2358,mT9_H-31,2803,728,-64.0
2359,mT9_H-32,2848,856,-64.0
2360,mT9_H-33,2905,1055,-64.0
2361,mT9_H-34,2916,1146,-64.0
2362,mT9_H-35,2922,1323,-64.0
2363,mT9_H-36,2905,1388,-64.0
2364,mT9_H-37,2787,1616,-64.0
2365,mT9_H-38,2682,1697,-64.0
2366,mT9_H-39,2607,1730,-64.0
2367,mT9_H-4,2019,469,-64.0
2368,mT9_H-40,2346,1817,-64.0
2369,mT9_H-41,2309,1746,-64.0
2370,mT9_H-42,1907,1710,-64.0
2371,mT9_H-43,1881,1801,-64.0
2372,mT9_H-44,1816,289,-64.0
2373,mT9_H-45,2312,291,-64.0
2374,mT9_H-46,2382,272,-64.0
2375,mT9_H-47,1644,276,-64.0
2376,mT9_H-48,1467,424,-64.0
2377,mT9_H-49,1360,478,-64.0
2378,mT9_H-5,1824,449,-64.0
2379,mT9_H-50,1013,1045,-64.0
2380,mT9_H-51,1083,798,-64.0
2381,mT9_H-52,1160,1546,-64.0
2382,mT9_H-53,3060,1047,-64.0
2383,mT9_H-54,3012,858,-64.0
2384,mT9_H-55,2687,453,-64.0
2385,mT9_H-56,2605,420,-64.0
2386,mT9_H-57,1902,306,-64.0
2387,mT9_H-58,2167,313,-64.0
2388,mT9_H-59,1906,704,-64.0
2389,mT9_H-6,1847,534,-64.0
2390,mT9_H-60,2864,1632,-64.0
2391,mT9_H-61,2801,1654,-64.0
2392,mT9_H-62,1375,1651,-64.0
2393,mT9_H-63,1237,1574,-64.0
2394,mT9_H-64,1312,575,-64.0
2395,mT9_H-65,1211,815,-64.0
2396,mT9_H-66,1169,988,-64.0
2397,mT9_H-67,1169,1124,-64.0
2398,mT9_H-68,1163,1272,-64.0
2399,mT9_H-69,1207,1394,-64.0
2400,mT9_H-7,2248,545,-64.0
2401,mT9_H-70,1287,1556,-64.0
2402,mT9_H-71,1592,424,-64.0
2403,mT9_H-72,1750,449,-64.0
2404,mT9_H-73,1763,526,-64.0
2405,mT9_H-74,1560,459,-64.0
2406,mT9_H-75,2401,440,-64.0
2407,mT9_H-76,2586,443,-64.0
2408,mT9_H-77,2712,605,-64.0
2409,mT9_H-78,2763,624,-64.0
2410,mT9_H-79,2898,888,-64.0
2411,mT9_H-8,2253,443,-64.0
2412,mT9_H-80,2863,882,-64.0
2413,mT9_H-81,2947,1025,-64.0
2414,mT9_H-82,2962,1149,-64.0
2415,mT9_H-83,2961,1310,-64.0
2416,mT9_H-84,2922,1443,-64.0
2417,mT9_H-85,2677,1736,-64.0
2418,mT9_H-86,1858,1398,-64.0
2419,mT9_H-87,1918,1273,-64.0
2420,mT9_H-88,2521,1374,-64.0
2421,mT9_H-89,2579,1383,-64.0
2422,mT9_H-9,1928,671,-64.0
2423,mT9_H-90,2352,1068,-64.0
2424,mT9_H-91,2330,1166,-64.0
2425,mT9_H-92,2796,658,-64.0
